Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Rev/Age
02-09-2015,2,September,2015,33,Young Adults (25-34),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,763,2171,2934,88.90909091
27-01-2012,27,January,2012,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,750,3110,3860,101.5789474
27-01-2011,27,January,2011,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 48",3,1555,2443,1125,4665,5790,152.3684211
22-03-2013,22,March,2013,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,74.39473684
22-03-2015,22,March,2015,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,1967,6513,8480,223.1578947
18-09-2013,18,September,2013,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,74.39473684
18-09-2015,18,September,2015,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,1967,6513,8480,223.1578947
23-09-2013,23,September,2013,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,74.39473684
23-09-2015,23,September,2015,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1311,4342,5653,148.7631579
31-01-2014,31,January,2014,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,74.39473684
31-01-2016,31,January,2016,38,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1311,4342,5653,148.7631579
08-01-2012,8,January,2012,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,590,2166,2756,70.66666667
08-01-2011,8,January,2011,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,1083,1701,884,3249,4133,105.974359
12-09-2013,12,September,2013,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,727,2171,2898,74.30769231
12-09-2015,12,September,2015,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,2182,6513,8695,222.9487179
18-01-2012,18,January,2012,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,794,2166,2960,54.81481481
18-01-2011,18,January,2011,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,397,1083,1480,27.40740741
14-05-2012,14,May,2012,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,794,2166,2960,54.81481481
14-05-2011,14,May,2011,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,397,1083,1480,27.40740741
20-02-2013,20,February,2013,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
20-02-2015,20,February,2015,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",3,2171,3578,2826,6513,9339,172.9444444
04-10-2013,4,October,2013,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
04-10-2015,4,October,2015,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
08-11-2013,8,November,2013,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
08-11-2015,8,November,2015,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1884,4342,6226,115.2962963
09-01-2014,9,January,2014,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
09-01-2016,9,January,2016,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1884,4342,6226,115.2962963
01-03-2014,1,March,2014,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
01-03-2016,1,March,2016,54,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113,57.64814815
03-11-2013,3,November,2013,61,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,601,1083,1684,27.60655738
03-11-2015,3,November,2015,61,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,601,1083,1684,27.60655738
11-11-2013,11,November,2013,61,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,396,713,1109,18.18032787
11-11-2015,11,November,2015,61,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,396,713,1109,18.18032787
24-05-2012,24,May,2012,45,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,760,2166,2926,65.02222222
24-05-2011,24,May,2011,45,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,760,2166,2926,65.02222222
05-06-2014,5,June,2014,45,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,380,1083,1463,32.51111111
05-06-2016,5,June,2016,45,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,380,1083,1463,32.51111111
20-01-2012,20,January,2012,46,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,165,688,853,18.54347826
20-01-2011,20,January,2011,46,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,83,344,427,9.282608696
27-07-2013,27,July,2013,46,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,61.45652174
27-07-2015,27,July,2015,46,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827,61.45652174
03-01-2012,3,January,2012,45,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,198,688,886,19.68888889
03-01-2011,3,January,2011,45,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,198,688,886,19.68888889
02-07-2013,2,July,2013,45,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,763,2171,2934,65.2
02-07-2015,2,July,2015,45,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1526,4342,5868,130.4
02-01-2012,2,January,2012,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,994,3110,4104,100.097561
02-01-2011,2,January,2011,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443,1491,4665,6156,150.1463415
19-01-2012,19,January,2012,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,994,3110,4104,100.097561
19-01-2011,19,January,2011,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,497,1555,2052,50.04878049
25-03-2012,25,March,2012,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,994,3110,4104,100.097561
25-03-2011,25,March,2011,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,497,1555,2052,50.04878049
18-09-2013,18,September,2013,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,835,2171,3006,73.31707317
18-09-2015,18,September,2015,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,835,2171,3006,73.31707317
18-10-2013,18,October,2013,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,835,2171,3006,73.31707317
18-10-2015,18,October,2015,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1669,4342,6011,146.6097561
13-11-2013,13,November,2013,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,835,2171,3006,73.31707317
13-11-2015,13,November,2015,41,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1669,4342,6011,146.6097561
06-03-2013,6,March,2013,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,380,1083,1463,27.60377358
06-03-2015,6,March,2015,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,380,1083,1463,27.60377358
22-03-2013,22,March,2013,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,380,1083,1463,27.60377358
22-03-2015,22,March,2015,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,760,2166,2926,55.20754717
08-06-2014,8,June,2014,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,380,1083,1463,27.60377358
08-06-2016,8,June,2016,53,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,380,1083,1463,27.60377358
30-05-2012,30,May,2012,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,488,2166,2654,51.03846154
30-05-2011,30,May,2011,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,244,1083,1327,25.51923077
09-09-2012,9,September,2012,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,488,2166,2654,51.03846154
09-09-2011,9,September,2011,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,488,2166,2654,51.03846154
04-06-2014,4,June,2014,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,244,1083,1327,25.51923077
04-06-2016,4,June,2016,52,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,244,1083,1327,25.51923077
30-01-2014,30,January,2014,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,380,1083,1463,29.26
30-01-2016,30,January,2016,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,760,2166,2926,58.52
16-04-2014,16,April,2014,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,380,1083,1463,29.26
16-04-2016,16,April,2016,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,380,1083,1463,29.26
14-06-2014,14,June,2014,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,380,1083,1463,29.26
14-06-2016,14,June,2016,50,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,380,1083,1463,29.26
07-05-2012,7,May,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
07-05-2011,7,May,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
29-08-2012,29,August,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
29-08-2011,29,August,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1752,3249,5001,108.7173913
07-10-2012,7,October,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
07-10-2011,7,October,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
17-10-2012,17,October,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
17-10-2011,17,October,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
18-10-2012,18,October,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
18-10-2011,18,October,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
17-04-2013,17,April,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
17-04-2015,17,April,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
25-04-2013,25,April,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
25-04-2015,25,April,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
25-05-2013,25,May,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
25-05-2015,25,May,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
20-08-2013,20,August,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
20-08-2015,20,August,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
23-10-2013,23,October,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
23-10-2015,23,October,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1752,3249,5001,108.7173913
26-10-2013,26,October,2013,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
26-10-2015,26,October,2015,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
08-01-2014,8,January,2014,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
08-01-2016,8,January,2016,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
29-03-2014,29,March,2014,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
29-03-2016,29,March,2016,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334,72.47826087
04-05-2014,4,May,2014,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
04-05-2016,4,May,2016,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
16-05-2014,16,May,2014,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
16-05-2016,16,May,2016,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
16-06-2014,16,June,2014,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
16-06-2016,16,June,2016,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,584,1083,1667,36.23913043
30-06-2012,30,June,2012,40,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,420,2166,2586,64.65
30-06-2011,30,June,2011,40,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,210,1083,1293,32.325
19-06-2012,19,June,2012,40,Adults (35-64),M,France,Essonne,Bikes,Road Bikes,"Road-650 Black, 60",2,487,783,529,974,1503,37.575
19-06-2011,19,June,2011,40,Adults (35-64),M,France,Essonne,Bikes,Road Bikes,"Road-650 Black, 60",3,487,783,794,1461,2255,56.375
12-06-2012,12,June,2012,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,897,3110,4007,97.73170732
12-06-2011,12,June,2011,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1345,4665,6010,146.5853659
07-01-2013,7,January,2013,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,448,1555,2003,48.85365854
07-01-2015,7,January,2015,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1345,4665,6010,146.5853659
08-03-2013,8,March,2013,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,448,1555,2003,48.85365854
08-03-2015,8,March,2015,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,448,1555,2003,48.85365854
17-11-2013,17,November,2013,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,155,487,642,15.65853659
17-11-2015,17,November,2015,41,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,155,487,642,15.65853659
19-06-2012,19,June,2012,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,576,974,1550,37.80487805
19-06-2011,19,June,2011,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,288,487,775,18.90243902
15-08-2012,15,August,2012,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,576,974,1550,37.80487805
15-08-2011,15,August,2011,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,288,487,775,18.90243902
13-01-2013,13,January,2013,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,288,487,775,18.90243902
13-01-2015,13,January,2015,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783,288,487,775,18.90243902
09-04-2014,9,April,2014,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,396,713,1109,27.04878049
09-04-2016,9,April,2016,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,396,713,1109,27.04878049
25-10-2012,25,October,2012,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,523,1426,1949,47.53658537
25-10-2011,25,October,2011,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,523,1426,1949,47.53658537
29-01-2013,29,January,2013,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974,23.75609756
29-01-2015,29,January,2015,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974,23.75609756
13-04-2013,13,April,2013,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974,23.75609756
13-04-2015,13,April,2015,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974,23.75609756
08-05-2014,8,May,2014,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,261,713,974,23.75609756
08-05-2016,8,May,2016,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,261,713,974,23.75609756
27-05-2014,27,May,2014,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,261,713,974,23.75609756
27-05-2016,27,May,2016,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,261,713,974,23.75609756
13-02-2013,13,February,2013,43,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,484,1519,2003,46.58139535
13-02-2015,13,February,2015,43,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,484,1519,2003,46.58139535
08-05-2013,8,May,2013,43,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,484,1519,2003,46.58139535
